,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount
1354,jammu-&-kashmir,2020,3,Others,20200,15128281.341935568
1355,jammu-&-kashmir,2020,4,Peer-to-peer payments,2378539,13736841259.979288
1356,jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741118.30199385
1357,jammu-&-kashmir,2020,4,Merchant payments,1377786,1045006123.4596367
1358,jammu-&-kashmir,2020,4,Financial Services,13578,17966592.697469097
1359,jammu-&-kashmir,2020,4,Others,84466,44350708.939814664
1360,jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801220301.14875
1361,jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663747765.6760966
1362,jammu-&-kashmir,2021,1,Merchant payments,1527253,1605408313.4781337
1363,jammu-&-kashmir,2021,1,Financial Services,17276,20848657.8594191
1364,jammu-&-kashmir,2021,1,Others,98042,47124854.989329115
1365,jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502438177.8094
1366,jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892467613.5545956
1367,jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370985.5822287
1368,jammu-&-kashmir,2021,2,Financial Services,19432,21897796.187056318
1369,jammu-&-kashmir,2021,2,Others,105673,53580855.45836207
1370,jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26562997915.198593
1371,jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126801385.0108979
1372,jammu-&-kashmir,2021,3,Merchant payments,3197489,3818849262.990345
1373,jammu-&-kashmir,2021,3,Financial Services,16071,27585395.493344467
1374,jammu-&-kashmir,2021,3,Others,124274,62209689.3389434
1375,jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444247707.630074
1376,jammu-&-kashmir,2021,4,Merchant payments,5399465,6026170895.591109
1377,jammu-&-kashmir,2021,4,Recharge & bill payments,4358892,1334473410.4377313
1378,jammu-&-kashmir,2021,4,Financial Services,20269,34425387.51761782
1379,jammu-&-kashmir,2021,4,Others,160001,86920024.59513804
1380,jammu-&-kashmir,2022,1,Peer-to-peer payments,6263588,25881919928.642838
1381,jammu-&-kashmir,2022,1,Merchant payments,5769426,5903944370.148529
1382,jammu-&-kashmir,2022,1,Recharge & bill payments,4046350,1253753685.6124904
1383,jammu-&-kashmir,2022,1,Financial Services,20506,28915576.119299565
1384,jammu-&-kashmir,2022,1,Others,145441,79330065.6359112
1385,jammu-&-kashmir,2022,2,Merchant payments,9917899,8541811640.294408
1386,jammu-&-kashmir,2022,2,Peer-to-peer payments,8948548,35973490940.6326
1387,jammu-&-kashmir,2022,2,Recharge & bill payments,4759941,1631580783.9159238
1388,jammu-&-kashmir,2022,2,Financial Services,17495,23857762.100494668
1389,jammu-&-kashmir,2022,2,Others,169864,83549709.69216739
1390,jammu-&-kashmir,2022,3,Merchant payments,9594459,8056512904.560925
1391,jammu-&-kashmir,2022,3,Peer-to-peer payments,8391981,31280124357.943665
1392,jammu-&-kashmir,2022,3,Recharge & bill payments,4397779,1538833023.8071973
1393,jammu-&-kashmir,2022,3,Financial Services,16502,21281997.61037215
1394,jammu-&-kashmir,2022,3,Others,133673,66802218.32606816
1395,jammu-&-kashmir,2022,4,Merchant payments,13060020,9463119176.828749
1396,jammu-&-kashmir,2022,4,Peer-to-peer payments,9209773,33017162449.59025
1397,jammu-&-kashmir,2022,4,Recharge & bill payments,4885856,1738113554.2451303
1398,jammu-&-kashmir,2022,4,Financial Services,17803,26804683.92881795
1399,jammu-&-kashmir,2022,4,Others,142706,70096050.90090424
1400,jharkhand,2018,1,Recharge & bill payments,1095857,132181815.28422523
1401,jharkhand,2018,1,Peer-to-peer payments,809459,2036315435.6551185
1402,jharkhand,2018,1,Financial Services,107755,45483178.104925826
1403,jharkhand,2018,1,Merchant payments,66299,66465337.511485815
1404,jharkhand,2018,1,Others,99551,93740623.36363094
1405,jharkhand,2018,2,Recharge & bill payments,1398777,208894647.78855115
1406,jharkhand,2018,2,Peer-to-peer payments,1375872,4205862516.777491
1407,jharkhand,2018,2,Financial Services,160637,65554548.24621317
1408,jharkhand,2018,2,Merchant payments,130339,138889079.16124776
1409,jharkhand,2018,2,Others,86455,102374867.08935027
1410,jharkhand,2018,3,Peer-to-peer payments,6003688,8142915751.203348
1411,jharkhand,2018,3,Recharge & bill payments,1539476,256930062.20347697
1412,jharkhand,2018,3,Merchant payments,287427,155059935.04035243
1413,jharkhand,2018,3,Financial Services,216343,38182603.57787939
1414,jharkhand,2018,3,Others,75687,68483065.67956133
1415,jharkhand,2018,4,Peer-to-peer payments,3325473,9414019816.80093
1416,jharkhand,2018,4,Recharge & bill payments,1885135,328077093.4784577
1417,jharkhand,2018,4,Merchant payments,845956,373435992.4816617
1418,jharkhand,2018,4,Financial Services,136918,36357465.52244099
1419,jharkhand,2018,4,Others,90561,90026272.83887212
1420,jharkhand,2019,1,Peer-to-peer payments,5952105,12664709652.347084
1421,jharkhand,2019,1,Recharge & bill payments,2347079,440323945.0577217
1422,jharkhand,2019,1,Merchant payments,892826,391616776.11217976
1423,jharkhand,2019,1,Financial Services,105558,47227410.81132864
1424,jharkhand,2019,1,Others,90140,83358664.9497917
1425,jharkhand,2019,2,Peer-to-peer payments,5155937,17044444613.808352
1426,jharkhand,2019,2,Recharge & bill payments,2734377,562210324.8161657
1427,jharkhand,2019,2,Merchant payments,2049311,862186711.5217196
1428,jharkhand,2019,2,Financial Services,67479,51588987.16245511
1429,jharkhand,2019,2,Others,121107,102270668.23762833
1430,jharkhand,2019,3,Peer-to-peer payments,5708187,19050145624.077984
1431,jharkhand,2019,3,Merchant payments,4766457,1494546030.8330803
1432,jharkhand,2019,3,Recharge & bill payments,3527625,754845093.6112013
1433,jharkhand,2019,3,Financial Services,103620,80276391.6477037
1434,jharkhand,2019,3,Others,114758,86160853.1891717
1435,jharkhand,2019,4,Peer-to-peer payments,10301226,25360155657.218044
1436,jharkhand,2019,4,Recharge & bill payments,4390094,966539484.5717083
1437,jharkhand,2019,4,Merchant payments,3359590,1725990595.6016066
1438,jharkhand,2019,4,Financial Services,104630,45850806.127185926
1439,jharkhand,2019,4,Others,93078,49211833.15857271
1440,jharkhand,2020,1,Peer-to-peer payments,8196850,29875044416.372463
1441,jharkhand,2020,1,Recharge & bill payments,5454093,1358517296.9653778
1442,jharkhand,2020,1,Merchant payments,4499942,2298726414.666834
1443,jharkhand,2020,1,Financial Services,46483,31523887.510064334
1444,jharkhand,2020,1,Others,85345,47420137.7540625
1445,jharkhand,2020,2,Peer-to-peer payments,8724053,32662370316.521744
1446,jharkhand,2020,2,Recharge & bill payments,7538593,1987320466.8540502
1447,jharkhand,2020,2,Merchant payments,3753633,2662438204.2556615
1448,jharkhand,2020,2,Financial Services,56553,130249402.00867195
1449,jharkhand,2020,2,Others,68679,43823586.28346999
1450,jharkhand,2020,3,Peer-to-peer payments,11984094,43128110246.27049
1451,jharkhand,2020,3,Merchant payments,7728846,5163578368.000801
1452,jharkhand,2020,3,Recharge & bill payments,7211293,2217657034.9022017
1453,jharkhand,2020,3,Financial Services,56918,63233533.18627854
1454,jharkhand,2020,3,Others,87322,50036637.653871216
1455,jharkhand,2020,4,Peer-to-peer payments,17120664,60733288288.10599
1456,jharkhand,2020,4,Merchant payments,14168381,9347677563.842455
1457,jharkhand,2020,4,Recharge & bill payments,7945996,2582828438.736846
1458,jharkhand,2020,4,Financial Services,60989,63947540.001266286
1459,jharkhand,2020,4,Others,135603,77432999.35699823
1460,jharkhand,2021,1,Peer-to-peer payments,19151083,69198235576.72797
1461,jharkhand,2021,1,Merchant payments,17489113,11545580927.24733
1462,jharkhand,2021,1,Recharge & bill payments,7826608,2888409672.132301
1463,jharkhand,2021,1,Financial Services,50526,54836609.32711602
1464,jharkhand,2021,1,Others,104333,62290337.70487929
1465,jharkhand,2021,2,Peer-to-peer payments,24184568,86037113965.37598
1466,jharkhand,2021,2,Merchant payments,19041292,14731458451.37311
1467,jharkhand,2021,2,Recharge & bill payments,10583445,3531023352.488878
1468,jharkhand,2021,2,Financial Services,54379,57959229.95440879
1469,jharkhand,2021,2,Others,138461,75088312.26558907
1470,jharkhand,2021,3,Peer-to-peer payments,30113326,97742557031.75543
1471,jharkhand,2021,3,Merchant payments,29687162,19954619973.19194
1472,jharkhand,2021,3,Recharge & bill payments,10742405,4029136911.757236
1473,jharkhand,2021,3,Financial Services,51289,65035270.30823113
1474,jharkhand,2021,3,Others,201520,99665931.8402131
1475,jharkhand,2021,4,Merchant payments,45007900,30397134744.16734
1476,jharkhand,2021,4,Peer-to-peer payments,39476282,130461675107.99458
1477,jharkhand,2021,4,Recharge & bill payments,11173974,4920513757.583611
1478,jharkhand,2021,4,Financial Services,72802,82938673.40787342
1479,jharkhand,2021,4,Others,278084,154856720.55251962
1480,jharkhand,2022,1,Merchant payments,53218047,35404682302.81973
1481,jharkhand,2022,1,Peer-to-peer payments,45881799,153327336656.7779
1482,jharkhand,2022,1,Recharge & bill payments,11502811,5765898871.819412
1483,jharkhand,2022,1,Financial Services,67502,72095750.37612481
1484,jharkhand,2022,1,Others,241051,130193505.37404194
1485,jharkhand,2022,2,Merchant payments,67435024,44149892984.34711
1486,jharkhand,2022,2,Peer-to-peer payments,52086790,175208899196.82
1487,jharkhand,2022,2,Recharge & bill payments,13145888,6119623547.3009
1488,jharkhand,2022,2,Financial Services,50361,53281830.624961995
1489,jharkhand,2022,2,Others,207212,104530269.04482636
1490,jharkhand,2022,3,Merchant payments,74816586,45850919744.1592
1491,jharkhand,2022,3,Peer-to-peer payments,57285937,176549466282.04382
1492,jharkhand,2022,3,Recharge & bill payments,14462031,6838978157.223744
1493,jharkhand,2022,3,Financial Services,68467,69016067.83164982
1494,jharkhand,2022,3,Others,182311,104503812.69942513
1495,jharkhand,2022,4,Merchant payments,91863987,57173653531.6919
1496,jharkhand,2022,4,Peer-to-peer payments,68045210,212953650396.96683
1497,jharkhand,2022,4,Recharge & bill payments,15110623,7625380765.3711195
1498,jharkhand,2022,4,Financial Services,81074,89276259.66683595
1499,jharkhand,2022,4,Others,199198,129776494.88471407
1500,karnataka,2018,1,Recharge & bill payments,5785292,1496816541.9710202
1501,karnataka,2018,1,Peer-to-peer payments,4456528,16522277460.174664
1502,karnataka,2018,1,Merchant payments,1089627,696586489.2644083
1503,karnataka,2018,1,Financial Services,159848,52664837.407078
1504,karnataka,2018,1,Others,525604,449549985.19633806
1505,karnataka,2018,2,Recharge & bill payments,7391926,2435924808.0540595
1506,karnataka,2018,2,Peer-to-peer payments,7164836,29135024501.319633
1507,karnataka,2018,2,Merchant payments,1874383,1361967204.9193478
1508,karnataka,2018,2,Financial Services,194363,93244737.61226672
1509,karnataka,2018,2,Others,490939,489418829.39568377
1510,karnataka,2018,3,Peer-to-peer payments,12863507,42819128165.14718
1511,karnataka,2018,3,Recharge & bill payments,8674172,3019156590.415938
1512,karnataka,2018,3,Merchant payments,3638065,1879406580.5386481
1513,karnataka,2018,3,Financial Services,205740,50726023.40346949
1514,karnataka,2018,3,Others,598777,456674396.3028466
1515,karnataka,2018,4,Peer-to-peer payments,20471744,63575342228.05887
1516,karnataka,2018,4,Merchant payments,11812478,4751317554.815564
1517,karnataka,2018,4,Recharge & bill payments,11426205,4030978295.062695
1518,karnataka,2018,4,Financial Services,289353,71134704.79416475
1519,karnataka,2018,4,Others,812291,579613793.3366778
1520,karnataka,2019,1,Peer-to-peer payments,44049036,104118436760.31566
1521,karnataka,2019,1,Merchant payments,24491960,7076613843.774634
1522,karnataka,2019,1,Recharge & bill payments,16981941,6217689429.770171
1523,karnataka,2019,1,Financial Services,293728,51023386.14504391
1524,karnataka,2019,1,Others,770944,512618725.75178516
1525,karnataka,2019,2,Peer-to-peer payments,50033334,142910706254.40515
1526,karnataka,2019,2,Merchant payments,44848593,12338599108.54726
1527,karnataka,2019,2,Recharge & bill payments,19283028,7745156562.557001
1528,karnataka,2019,2,Financial Services,140353,44871623.829314835
1529,karnataka,2019,2,Others,1096296,662690676.7455502
1530,karnataka,2019,3,Merchant payments,76924325,20375791901.51608
1531,karnataka,2019,3,Peer-to-peer payments,67784880,183163325083.02167
1532,karnataka,2019,3,Recharge & bill payments,24339891,10208179941.827314
1533,karnataka,2019,3,Financial Services,189716,57194690.691376016
1534,karnataka,2019,3,Others,1494923,732228821.132016
1535,karnataka,2019,4,Merchant payments,114044901,31602890835.851074
1536,karnataka,2019,4,Peer-to-peer payments,93311589,250562864352.78363
1537,karnataka,2019,4,Recharge & bill payments,28862161,12183568521.027195
1538,karnataka,2019,4,Financial Services,101937,51145982.18087677
1539,karnataka,2019,4,Others,1475664,646673755.3894986
1540,karnataka,2020,1,Merchant payments,132970737,40374401933.52864
1541,karnataka,2020,1,Peer-to-peer payments,100868460,297635301555.931
1542,karnataka,2020,1,Recharge & bill payments,35854971,14724886028.403404
1543,karnataka,2020,1,Financial Services,93648,110130184.7219853
1544,karnataka,2020,1,Others,1246074,557335296.81275
1545,karnataka,2020,2,Merchant payments,87251639,38463881234.4382
1546,karnataka,2020,2,Peer-to-peer payments,82118363,265767207470.16788
1547,karnataka,2020,2,Recharge & bill payments,43290272,16434890228.306221
1548,karnataka,2020,2,Financial Services,161560,246367207.0610708
1549,karnataka,2020,2,Others,399878,192530880.1645686
1550,karnataka,2020,3,Merchant payments,137206600,60769881812.00958
1551,karnataka,2020,3,Peer-to-peer payments,119241776,390432374828.4793
1552,karnataka,2020,3,Recharge & bill payments,43139631,18911088810.529343
1553,karnataka,2020,3,Financial Services,251980,358426105.9585576
1554,karnataka,2020,3,Others,520544,268744139.7048992
1555,karnataka,2020,4,Merchant payments,215711211,97147239182.96416
1556,karnataka,2020,4,Peer-to-peer payments,166981242,538340957771.568
1557,karnataka,2020,4,Recharge & bill payments,47736461,21611671359.120274
1558,karnataka,2020,4,Financial Services,284700,427966918.93005997
1559,karnataka,2020,4,Others,823370,508863332.4358694
1560,karnataka,2021,1,Merchant payments,279599017,117959690729.6494
1561,karnataka,2021,1,Peer-to-peer payments,190894164,610937002732.095
1562,karnataka,2021,1,Recharge & bill payments,52261651,25111731675.64637
1563,karnataka,2021,1,Financial Services,297710,475815041.81600165
1564,karnataka,2021,1,Others,744950,511117233.18647754
1565,karnataka,2021,2,Merchant payments,244460862,124624417935.05894
1566,karnataka,2021,2,Peer-to-peer payments,216539959,684035748184.4377
1567,karnataka,2021,2,Recharge & bill payments,68599238,28272314719.07621
1568,karnataka,2021,2,Financial Services,304779,456933673.9871358
1569,karnataka,2021,2,Others,744208,497736717.48932767
1570,karnataka,2021,3,Merchant payments,391381353,190563423840.34485
1571,karnataka,2021,3,Peer-to-peer payments,288462867,908138627418.7012
1572,karnataka,2021,3,Recharge & bill payments,72168311,33386709060.80711
1573,karnataka,2021,3,Financial Services,286685,508051800.8625039
1574,karnataka,2021,3,Others,997323,637927036.8737218
1575,karnataka,2021,4,Merchant payments,503210623,243754536471.1106
1576,karnataka,2021,4,Peer-to-peer payments,350032663,1090951587881.0441
1577,karnataka,2021,4,Recharge & bill payments,76826701,39294350717.405914
1578,karnataka,2021,4,Financial Services,365769,574240588.1883193
1579,karnataka,2021,4,Others,1289682,896608692.1244912
1580,karnataka,2022,1,Merchant payments,588543313,278109650949.8691
1581,karnataka,2022,1,Peer-to-peer payments,389491586,1243199329198.8584
1582,karnataka,2022,1,Recharge & bill payments,78206453,43891305256.63388
1583,karnataka,2022,1,Financial Services,384922,624857963.437548
1584,karnataka,2022,1,Others,1229133,824344937.0828401
1585,karnataka,2022,2,Merchant payments,735295388,358016289601.7625
1586,karnataka,2022,2,Peer-to-peer payments,449723751,1457330278795.186
1587,karnataka,2022,2,Recharge & bill payments,91137091,50583781089.16758
1588,karnataka,2022,2,Financial Services,351688,545330283.2377212
1589,karnataka,2022,2,Others,941042,670434289.8797817
1590,karnataka,2022,3,Merchant payments,704609552,333606445776.6083
1591,karnataka,2022,3,Peer-to-peer payments,404084880,1282604186671.1763
1592,karnataka,2022,3,Recharge & bill payments,79979546,48539011844.07969
1593,karnataka,2022,3,Financial Services,361312,558132533.414458
1594,karnataka,2022,3,Others,726038,610455785.7449958
