index,State,Year,Quater,District,Transaction_count,Transaction_amount
2716,chhattisgarh,2022,2,korba district,6482877,9217368563.787317
2717,chhattisgarh,2022,2,surajpur district,2152901,3414032926.0130477
2718,chhattisgarh,2022,2,baloda bazar district,3518514,5665773484.94288
2719,chhattisgarh,2022,2,sukma district,617457,1507874121.1545746
2720,chhattisgarh,2022,2,raigarh district,6953143,10866819292.413807
2721,chhattisgarh,2022,2,janjgir champa district,6418156,9565720454.277157
2722,chhattisgarh,2022,2,jashpur district,1842899,3357567336.012565
2723,chhattisgarh,2022,2,balod district,1788680,2920249115.0517426
2724,chhattisgarh,2022,2,kabirdham district,1890334,2947966125.8460627
2725,chhattisgarh,2022,2,surguja district,3814390,6107066837.900622
2726,chhattisgarh,2022,2,dantewada district,957773,1785681996.4817522
2727,chhattisgarh,2022,2,gariyaband district,1226883,2015058785.2967784
2728,chhattisgarh,2022,2,durg district,13554254,19339415904.388374
2729,chhattisgarh,2022,2,rajnandgaon district,4284921,7037763265.735464
2730,chhattisgarh,2022,2,raipur district,31131873,46778811056.547844
2731,chhattisgarh,2022,2,narayanpur district,355877,655917400.9782778
2732,chhattisgarh,2022,2,kanker district,1931954,3702057060.147361
2733,chhattisgarh,2022,2,korea district,2156896,3361419242.8768406
2734,chhattisgarh,2022,2,mungeli district,1336917,2234057058.141594
2735,chhattisgarh,2022,2,bilaspur district,11026765,15470182616.440014
2736,chhattisgarh,2022,2,balrampur district,1652393,3247393592.938486
2737,chhattisgarh,2022,2,bijapur district,825640,1692585254.4603574
2738,chhattisgarh,2022,2,bemetara district,1529354,2689553868.8986735
2739,chhattisgarh,2022,2,bastar district,2787919,4723340575.37052
2740,chhattisgarh,2022,2,kondagaon district,1218095,2074544813.2730875
2741,chhattisgarh,2022,2,mahasamund district,3288014,5542158574.479666
2742,chhattisgarh,2022,3,dhamtari district,1857935,3145385394.9857397
2743,chhattisgarh,2022,3,korba district,6608931,8648711540.86557
2744,chhattisgarh,2022,3,surajpur district,2077425,2937049679.2905383
2745,chhattisgarh,2022,3,baloda bazar district,3792643,5461550646.150799
2746,chhattisgarh,2022,3,sukma district,656635,1520506217.3774014
2747,chhattisgarh,2022,3,raigarh district,7689276,10922658445.861914
2748,chhattisgarh,2022,3,janjgir champa district,6191246,8376914109.862602
2749,chhattisgarh,2022,3,jashpur district,1762763,2878931805.3226185
2750,chhattisgarh,2022,3,balod district,1864797,2793505852.289542
2751,chhattisgarh,2022,3,kabirdham district,2192889,2948782973.2776895
2752,chhattisgarh,2022,3,surguja district,3762924,5443547309.295029
2753,chhattisgarh,2022,3,dantewada district,1013017,1794740970.3763485
2754,chhattisgarh,2022,3,gariyaband district,1288987,1939753877.4317908
2755,chhattisgarh,2022,3,durg district,40201479,51553772130.12859
2756,chhattisgarh,2022,3,rajnandgaon district,4236901,6526559476.401953
2757,chhattisgarh,2022,3,raipur district,40322093,55869046982.08136
2758,chhattisgarh,2022,3,narayanpur district,364655,622593663.7887788
2759,chhattisgarh,2022,3,kanker district,2077996,3529341404.4962525
2760,chhattisgarh,2022,3,korea district,2080709,2959646414.8193007
2761,chhattisgarh,2022,3,mungeli district,1408097,2112394538.7583802
2762,chhattisgarh,2022,3,bilaspur district,13659373,17597668488.143303
2763,chhattisgarh,2022,3,balrampur district,1661288,2891432155.059689
2764,chhattisgarh,2022,3,bijapur district,844285,1604311323.8041184
2765,chhattisgarh,2022,3,bemetara district,3218200,4429824031.631753
2766,chhattisgarh,2022,3,bastar district,2899716,4495325808.820375
2767,chhattisgarh,2022,3,kondagaon district,1218309,1935816216.8808231
2768,chhattisgarh,2022,3,mahasamund district,3300018,5221786624.788328
2769,chhattisgarh,2022,4,dhamtari district,2104649,3600539015.3520136
2770,chhattisgarh,2022,4,korba district,7598691,9998923126.807133
2771,chhattisgarh,2022,4,surajpur district,2453633,3500297801.620641
2772,chhattisgarh,2022,4,baloda bazar district,4723545,7027700030.598945
2773,chhattisgarh,2022,4,sukma district,725982,1556490008.8478792
2774,chhattisgarh,2022,4,raigarh district,8475730,11974795198.59215
2775,chhattisgarh,2022,4,janjgir champa district,7194881,9873971004.747929
2776,chhattisgarh,2022,4,jashpur district,2252299,3689088832.663941
2777,chhattisgarh,2022,4,balod district,2049159,3159690376.313387
2778,chhattisgarh,2022,4,kabirdham district,2517731,3457300146.5222387
2779,chhattisgarh,2022,4,surguja district,4530080,6525605229.70492
2780,chhattisgarh,2022,4,dantewada district,1172140,2047808550.647596
2781,chhattisgarh,2022,4,gariyaband district,1441112,2231783832.959365
2782,chhattisgarh,2022,4,durg district,48523671,64247502275.46566
2783,chhattisgarh,2022,4,rajnandgaon district,6195224,9255085937.73935
2784,chhattisgarh,2022,4,raipur district,38862259,55662404886.39614
2785,chhattisgarh,2022,4,narayanpur district,438873,734297157.5177327
2786,chhattisgarh,2022,4,kanker district,2602695,4394118422.900604
2787,chhattisgarh,2022,4,korea district,2413508,3437798677.1198387
2788,chhattisgarh,2022,4,mungeli district,1711917,2617303034.121156
2789,chhattisgarh,2022,4,bilaspur district,16252139,21208051820.214054
2790,chhattisgarh,2022,4,balrampur district,2016933,3640523929.4939756
2791,chhattisgarh,2022,4,bijapur district,960301,1709405178.4032738
2792,chhattisgarh,2022,4,bemetara district,1978543,3193058083.5620394
2793,chhattisgarh,2022,4,bastar district,3447914,5260070136.804683
2794,chhattisgarh,2022,4,kondagaon district,1426629,2220740205.564878
2795,chhattisgarh,2022,4,mahasamund district,3890208,6294827909.790524
2796,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,diu district,5593,6434481.929188873
2797,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,daman district,50218,63416803.35332493
2798,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,dadra and nagar haveli district,92738,105807098.82670306
2799,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,diu district,6279,10736607.177110624
2800,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,daman district,67705,104407321.93224815
2801,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,dadra and nagar haveli district,128642,186926842.5467928
2802,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,diu district,7087,13784358.656098008
2803,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,daman district,104637,160593811.80795714
2804,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,dadra and nagar haveli district,177851,273261425.21412045
2805,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,diu district,9502,19252174.323347375
2806,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,daman district,147005,240064159.06029302
2807,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,dadra and nagar haveli district,247575,399434283.41724634
2808,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,diu district,16037,21939140.020587962
2809,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,daman district,259564,315877185.5307482
2810,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,dadra and nagar haveli district,386213,505553450.4985651
2811,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,diu district,29130,55383383.84612378
2812,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,daman district,183953,303607607.8232254
2813,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,dadra and nagar haveli district,276573,465450284.8957217
2814,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,diu district,17203,32940133.54162597
2815,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,daman district,235860,348909463.4581386
2816,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,dadra and nagar haveli district,385688,579621876.8486074
2817,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,diu district,21474,46692370.12824968
2818,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,daman district,282085,443588793.8632827
2819,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,dadra and nagar haveli district,465412,736360098.0195075
2820,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,diu district,23966,46606086.663000636
2821,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,daman district,318808,482278970.2611342
2822,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,dadra and nagar haveli district,535805,813878312.368383
2823,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,diu district,23866,42875002.19781082
2824,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,daman district,342171,440492998.5695746
2825,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,dadra and nagar haveli district,607115,819008453.120671
2826,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,diu district,26588,51864159.697919816
2827,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,daman district,376291,584809492.9126782
2828,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,dadra and nagar haveli district,735433,1113115462.3887653
2829,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu district,41821,95658202.77082603
2830,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,daman district,596994,921372876.4402872
2831,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,dadra and nagar haveli district,1178976,1683480021.6173902
2832,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu district,42608,96420384.49176355
2833,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,daman district,664208,1043765962.724646
2834,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,dadra and nagar haveli district,1218428,1825446563.9770947
2835,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu district,41014,101909220.66644716
2836,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,daman district,733176,1074079574.2247202
2837,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,dadra and nagar haveli district,1350893,1981679666.5277362
2838,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu district,66259,157454301.2533474
2839,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,daman district,1083689,1475259765.304812
2840,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,dadra and nagar haveli district,1979522,2673225036.2333474
2841,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu district,88402,206127240.56872407
2842,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,daman district,1417153,1895788566.3308911
2843,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,dadra and nagar haveli district,2651530,3463923579.4310455
2844,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu district,94833,213403088.016084
2845,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,daman district,1629797,2068807150.1986508
2846,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,dadra and nagar haveli district,3078173,3954838129.047655
2847,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu district,130835,288821560.5151377
2848,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,daman district,1923407,2321672075.29422
2849,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,dadra and nagar haveli district,3705529,4384666145.001484
2850,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu district,148559,279739481.9642375
2851,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,daman district,2317701,2638822275.269265
2852,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,dadra and nagar haveli district,3999361,4602085602.265934
2853,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu district,154870,296319509.67041874
2854,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,daman district,2344860,2629286286.284037
2855,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,dadra and nagar haveli district,4689855,5134034950.126673
2856,delhi,2018,1,south district,334361,597143870.4750924
2857,delhi,2018,1,central district,2997714,4312145216.274474
2858,delhi,2018,1,new delhi district,883737,1478916789.169149
2859,delhi,2018,1,west district,545129,966855137.026748
2860,delhi,2018,1,south west district,318199,555900155.5283471
2861,delhi,2018,1,south east delhi district,562694,929543692.8225484
2862,delhi,2018,1,shahdara district,193886,326458215.38394874
2863,delhi,2018,1,north east district,180160,261468886.53742158
2864,delhi,2018,1,east district,357904,594248348.383992
2865,delhi,2018,1,north west district,387431,614242861.0675646
2866,delhi,2018,1,north district,361539,574580634.2506722
2867,delhi,2018,2,south district,513003,979271408.8449214
2868,delhi,2018,2,central district,3589206,6223466821.092629
2869,delhi,2018,2,new delhi district,1177251,2387389846.7443447
2870,delhi,2018,2,west district,785457,1588935316.1264243
2871,delhi,2018,2,south west district,440508,903268239.0851494
2872,delhi,2018,2,south east delhi district,767547,1466216713.987477
2873,delhi,2018,2,shahdara district,272663,533105673.5945449
2874,delhi,2018,2,north east district,230049,421841650.28459144
2875,delhi,2018,2,east district,504193,925784169.7499557
2876,delhi,2018,2,north west district,575888,1041767876.9620268
2877,delhi,2018,2,north district,517958,975252185.7330843
2878,delhi,2018,3,south district,1009436,1501908121.057089
2879,delhi,2018,3,central district,8165361,10515884583.426525
2880,delhi,2018,3,new delhi district,2022950,3481996395.7022567
2881,delhi,2018,3,west district,1402787,2408205061.402441
2882,delhi,2018,3,south west district,789269,1374843119.5072455
2883,delhi,2018,3,south east delhi district,1321135,2190894940.9217963
2884,delhi,2018,3,shahdara district,481819,805520386.5670927
2885,delhi,2018,3,north east district,336347,629247316.0822874
2886,delhi,2018,3,east district,990369,1384933230.2478726
2887,delhi,2018,3,north west district,1071877,1611349650.5127752
2888,delhi,2018,3,north district,955698,1471064055.191176
2889,delhi,2018,4,south district,1769675,2243831444.013054
2890,delhi,2018,4,central district,9373395,13878492766.290386
2891,delhi,2018,4,new delhi district,3230268,5091082007.824482
2892,delhi,2018,4,west district,2678986,3650604507.6334457
2893,delhi,2018,4,south west district,1535302,2165326033.913863
2894,delhi,2018,4,south east delhi district,2675009,3473400560.128728
2895,delhi,2018,4,shahdara district,987533,1305320182.496128
2896,delhi,2018,4,north east district,777795,1097772210.9177313
2897,delhi,2018,4,east district,2073615,2113753353.5608745
2898,delhi,2018,4,north west district,2221592,2514145474.579898
2899,delhi,2018,4,north district,1864549,2189129077.3478146
2900,delhi,2019,1,south district,2571440,2944578121.8940973
2901,delhi,2019,1,central district,12885975,16258175800.83931
2902,delhi,2019,1,new delhi district,10000765,13939472234.96883
2903,delhi,2019,1,west district,3962949,5022146273.196945
2904,delhi,2019,1,south west district,2287011,2903464344.436347
2905,delhi,2019,1,south east delhi district,4177871,4783209115.672518
2906,delhi,2019,1,shahdara district,1402956,1800644587.5922666
2907,delhi,2019,1,north east district,1085347,1482131304.9541302
2908,delhi,2019,1,east district,3074036,2994257491.1936464
2909,delhi,2019,1,north west district,3030848,3421611240.905769
2910,delhi,2019,1,north district,2528129,2919441273.8433604
2911,delhi,2019,2,south district,2809313,3393506108.0570455
2912,delhi,2019,2,central district,8821530,12827351677.982723
2913,delhi,2019,2,new delhi district,23313548,36146671717.91837
2914,delhi,2019,2,west district,4273168,5964570040.981258
2915,delhi,2019,2,south west district,2441752,3375124289.347537
2916,delhi,2019,2,south east delhi district,4093477,5354348696.201298
2917,delhi,2019,2,shahdara district,1439856,2125041674.940278
2918,delhi,2019,2,north east district,1142423,1754227759.3446712
2919,delhi,2019,2,east district,3157212,3432947910.865346
2920,delhi,2019,2,north west district,3032525,3903083209.0510397
2921,delhi,2019,2,north district,2646708,3429942978.9386196
2922,delhi,2019,3,south district,4067756,4543363283.628731
2923,delhi,2019,3,central district,10383905,15911065630.894386
2924,delhi,2019,3,new delhi district,24687138,43288057341.92169
2925,delhi,2019,3,west district,5923192,8122173371.353606
2926,delhi,2019,3,south west district,3392924,4564338750.415346
2927,delhi,2019,3,south east delhi district,5633818,7118731074.594847
2928,delhi,2019,3,shahdara district,1929681,2840221012.8598523
2929,delhi,2019,3,north east district,1625617,2351726102.348302
2930,delhi,2019,3,east district,4260289,4563965029.464273
2931,delhi,2019,3,north west district,4036365,5327025172.802139
2932,delhi,2019,3,north district,3597191,4566145276.173758
2933,delhi,2019,4,south district,4672501,5360121273.421125
